Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,70.9300,71.2100,70.1600,71.1900,3565500,45.9890
2016-01-05,71.1800,71.8500,70.1800,71.7000,2706800,46.3185
2016-01-06,71.1100,72.1800,70.8700,71.8600,2382800,46.4219
2016-01-07,71.0500,71.7700,70.8900,71.2000,2887800,45.9955
2016-01-08,71.1900,71.6800,70.9100,71.0400,2198000,45.8921
2016-01-11,71.2500,72.0500,71.2000,71.8300,2968900,46.4025
2016-01-12,72.1400,72.2600,70.6000,71.2700,2976200,46.0407
2016-01-13,71.3600,72.3500,71.2900,71.7000,2622700,46.3185
2016-01-14,71.7300,72.8300,71.1600,72.3700,3645200,46.7513
2016-01-15,71.4800,72.3000,71.0200,72.0800,4819000,46.5640
2016-01-19,72.4700,73.3600,72.0900,73.1600,3179800,47.2617
2016-01-20,72.5700,72.9900,70.6500,71.4200,3593300,46.1376
2016-01-21,71.7000,72.1400,70.3500,71.0900,4501400,45.9244
2016-01-22,71.5800,72.2400,70.9500,72.1800,3161400,46.6286
2016-01-25,72.1900,72.2900,71.5200,71.8000,2398600,46.3831
2016-01-26,72.0000,73.2000,71.7400,72.2200,2601300,46.6544
2016-01-27,72.0000,72.8900,71.6600,72.4100,2087000,46.7772
2016-01-28,72.1700,73.9600,71.8300,73.4700,2294000,47.4619
2016-01-29,73.9900,75.4100,73.9300,75.3000,4822400,48.6441
2016-02-01,75.1800,77.6800,75.0200,77.0000,6727100,49.7423
2016-02-02,76.0900,76.9400,76.0300,76.7500,4667000,49.5808
2016-02-03,76.8400,78.7200,76.7600,78.5600,4913300,50.7501
2016-02-04,78.2700,79.0300,77.8800,78.5800,4545900,50.7630
2016-02-05,78.1700,79.2200,77.3500,79.0400,3521900,51.0602
2016-02-08,79.2500,80.1000,78.6000,79.1700,5350600,51.1441
2016-02-09,78.7500,79.8100,78.2400,78.9300,3806500,50.9891
2016-02-10,77.6100,78.5600,76.3900,78.1200,4134400,50.9989
2016-02-11,77.7700,78.3100,76.7700,76.8000,4053600,50.1372
2016-02-12,76.9600,77.3100,75.5100,76.2400,4520400,49.7716
2016-02-16,76.2000,76.4900,75.4500,76.2900,3550200,49.8042
2016-02-17,76.5200,76.5800,75.2700,75.5000,4989500,49.2885
2016-02-18,75.0400,76.6600,74.6900,76.2100,6529600,49.7520
2016-02-19,75.9300,75.9300,74.1900,74.5500,6272100,48.6683
2016-02-22,74.8000,75.2100,74.2600,74.8400,3893700,48.8576
2016-02-23,74.6500,75.1700,74.2300,74.8100,4231900,48.8380
2016-02-24,74.9900,75.4400,74.3400,74.9500,3869500,48.9294
2016-02-25,75.1600,76.4500,74.8400,76.4400,3494100,49.9022
2016-02-26,76.0700,76.3100,73.9500,74.0300,4250900,48.3288
2016-02-29,73.9600,74.9400,73.7900,74.2800,3519500,48.4920
2016-03-01,74.6600,74.7200,72.7000,73.3500,6084700,47.8849
2016-03-02,73.3500,73.8800,72.4800,73.6300,12097000,48.0677
2016-03-03,73.7600,74.4200,72.9400,74.3300,4238000,48.5247
2016-03-04,73.9800,75.5500,73.6700,75.1700,3826800,49.0731
2016-03-07,75.0000,76.2600,74.8200,76.2500,3469800,49.7781
2016-03-08,76.3200,77.3100,75.9000,77.2700,4691500,50.4440
2016-03-09,77.0000,77.8300,76.7000,77.5100,5048700,50.6007
2016-03-10,77.5100,77.8800,76.8400,77.2600,4552800,50.4375
2016-03-11,77.9200,78.1500,77.5100,77.7600,2908900,50.7639
2016-03-14,77.9600,78.0400,77.2100,77.7200,2902300,50.7378
2016-03-15,77.5000,78.2600,77.4400,78.0500,3312300,50.9532
2016-03-16,78.2000,79.0800,77.0800,78.9500,3422100,51.5407
2016-03-17,79.0500,80.2200,78.6800,79.9900,4042000,52.2197
2016-03-18,80.2600,80.4000,79.4200,79.6700,6526800,52.0108
2016-03-21,79.0600,79.9500,78.5500,79.5200,2940600,51.9129
2016-03-22,79.4200,79.8000,78.8400,78.8800,2862800,51.4950
2016-03-23,78.8600,80.0100,78.4300,79.8100,2565700,52.1022
2016-03-24,79.5400,80.1100,79.3300,79.7500,2609500,52.0630
2016-03-28,79.7500,80.3500,79.3100,79.4800,1745700,51.8868
2016-03-29,79.7000,80.4600,79.0600,80.4400,2771700,52.5135
2016-03-30,80.4000,80.5900,79.7800,80.3500,1660100,52.4547
2016-03-31,80.3500,80.7100,79.8100,80.6800,2813000,52.6701
2016-04-01,80.4800,81.3200,80.2800,81.1300,3155300,52.9639
2016-04-04,81.1500,81.3800,80.4000,81.0900,1903400,52.9378
2016-04-05,81.0600,81.3900,79.7700,79.9000,3002200,52.1609
2016-04-06,79.6000,79.7700,78.6700,79.3600,3309100,51.8084
2016-04-07,79.2000,80.0100,79.2000,79.2900,2506900,51.7627
2016-04-08,79.6300,80.3500,79.5400,79.7700,1953700,52.0761
2016-04-11,79.8400,80.1900,79.4300,79.4400,1928300,51.8606
2016-04-12,79.7500,80.3900,79.3500,80.2200,2075300,52.3698
2016-04-13,80.4100,80.4100,79.1300,79.6300,1899900,51.9847
2016-04-14,79.6100,79.7600,79.0600,79.4500,1807800,51.8672
2016-04-15,79.4600,80.1700,79.3400,80.0000,2520800,52.2262
2016-04-18,80.0000,80.4000,79.4900,80.4000,1993500,52.4874
2016-04-19,80.5600,80.6400,79.3100,79.7900,3543500,52.0891
2016-04-20,79.9900,80.2500,78.1300,78.2000,3238200,51.0511
2016-04-21,78.2000,78.2900,76.2100,76.3400,4967100,49.8369
2016-04-22,76.6400,77.1200,76.4300,77.0100,2711600,50.2743
2016-04-25,76.8200,77.1700,76.4300,76.7600,2807400,50.1111
2016-04-26,76.9700,77.2100,76.5300,76.9500,2105200,50.2351
2016-04-27,77.2400,78.5800,77.0100,78.0600,2927600,50.9597
2016-04-28,77.3200,78.4200,77.0200,78.3400,2287000,51.1425
2016-04-29,77.8100,78.8500,77.2400,78.7800,2727400,51.4298
2016-05-02,78.8300,79.6300,78.6800,78.9400,2990200,51.5342
2016-05-03,78.9400,79.6100,78.3700,78.8400,3026800,51.4689
2016-05-04,78.8300,80.6100,78.6400,80.0200,4192400,52.2393
2016-05-05,79.7000,80.7400,79.5400,80.1800,3698400,52.3437
2016-05-06,80.1100,80.1300,78.3600,79.3800,4454200,51.8215
2016-05-09,79.3400,80.4300,79.1400,80.0600,2679100,52.2654
2016-05-10,80.4100,80.5000,79.8400,80.0600,2457800,52.2654
2016-05-11,80.3000,80.5000,79.5500,80.4900,2704400,52.5461
2016-05-12,80.3500,81.2800,79.9100,81.0800,2762300,52.9313
2016-05-13,81.0800,81.1500,80.2700,80.7700,2612500,52.7289
2016-05-16,80.5800,81.0100,80.1600,81.0000,2426500,52.8790
2016-05-17,80.9000,80.9000,79.0600,79.5100,3682100,51.9063
2016-05-18,78.6000,78.6000,76.3600,76.5700,4103700,50.5111
2016-05-19,76.1700,77.0100,75.7200,76.9700,2883000,50.7750
2016-05-20,77.2600,77.2700,76.4700,77.0000,2444600,50.7948
2016-05-23,77.0400,77.1800,76.0800,76.1500,2755000,50.2341
2016-05-24,76.4200,77.0900,76.2300,76.9900,2423600,50.7882
2016-05-25,76.9500,77.1100,76.3500,76.9500,3613400,50.7618
2016-05-26,76.9900,78.0100,76.9900,77.9600,1816700,51.4281
2016-05-27,77.9400,78.1400,77.6000,77.9800,2194200,51.4413
2016-05-31,78.0100,78.3700,77.6800,78.2300,4165000,51.6062
2016-06-01,78.2500,79.0300,78.0000,79.0200,2917000,52.1273
2016-06-02,78.7200,79.0100,77.9600,78.9400,2453100,52.0745
2016-06-03,79.6400,80.4600,79.6200,80.0800,4171000,52.8266
2016-06-06,80.2700,80.4700,79.5700,79.8400,3007800,52.6683
2016-06-07,80.2400,80.4700,79.8300,79.9900,1957700,52.7672
2016-06-08,79.8400,80.5100,79.8400,80.5100,1672300,53.1102
2016-06-09,80.4300,81.4100,80.1300,81.2600,2533700,53.6050
2016-06-10,81.2300,81.6000,80.6200,81.2400,3223000,53.5918
2016-06-13,81.6000,82.0000,81.3300,81.6100,2872000,53.8359
2016-06-14,81.5100,82.4400,81.3000,82.4100,3120300,54.3636
2016-06-15,82.4200,82.5800,81.2800,81.5300,3229000,53.7831
2016-06-16,81.9000,82.7100,81.7000,82.5300,3395900,54.4428
2016-06-17,82.5800,83.0000,81.8700,82.9800,5575900,54.7396
2016-06-20,82.7300,82.9000,81.3200,82.0000,3800800,54.0931
2016-06-21,81.6700,82.5100,81.4800,82.0000,2042600,54.0931
2016-06-22,82.0500,82.1800,81.7300,81.8300,1697700,53.9810
2016-06-23,81.8600,82.0600,81.3600,82.0500,1582700,54.1261
2016-06-24,81.6300,83.2900,81.4100,82.4300,3699300,54.3768
2016-06-27,82.3800,84.1600,82.2900,83.9900,4392800,55.4059
2016-06-28,83.7700,84.0000,83.1200,83.9400,4507000,55.3729
2016-06-29,84.2200,84.5000,83.6600,84.1500,3699800,55.5114
2016-06-30,84.3000,85.7900,84.1400,85.7900,5473100,56.5933
2016-07-01,85.9100,86.1500,84.7700,85.6300,3402700,56.4878
2016-07-05,85.7900,87.0200,85.6100,86.9300,3746900,57.3453
2016-07-06,86.8600,87.3100,86.2900,87.2300,3785900,57.5432
2016-07-07,86.7900,87.0200,84.9400,85.2900,4186600,56.2635
2016-07-08,85.1600,86.0600,84.2200,86.0100,2809900,56.7384
2016-07-11,85.4300,86.1200,84.5800,86.0100,2648500,56.7384
2016-07-12,85.5000,85.7500,84.3700,84.4400,3768900,55.7027
2016-07-13,84.9900,85.2100,84.5100,85.0500,3694900,56.1051
2016-07-14,84.4500,84.9400,84.2000,84.7500,2990600,55.9072
2016-07-15,84.9900,85.2900,84.4500,84.9200,2334400,56.0194
2016-07-18,85.1300,85.6300,85.0000,85.2500,2965400,56.2371
2016-07-19,85.1700,85.4900,84.8200,85.3800,4025300,56.3228
2016-07-20,85.3800,85.4300,84.5800,84.9200,2124900,56.0194
2016-07-21,84.5600,85.5000,84.2300,85.4000,2342500,56.3360
2016-07-22,85.2500,86.5700,85.0000,86.5000,2226900,57.0617
