Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,2038.2000,2038.2000,1989.6801,2012.6600,4304880000,2012.6600
2016-01-05,2013.7800,2021.9399,2004.1700,2016.7100,3706620000,2016.7100
2016-01-06,2011.7100,2011.7100,1979.0500,1990.2600,4336660000,1990.2600
2016-01-07,1985.3199,1985.3199,1938.8300,1943.0900,5076590000,1943.0900
2016-01-08,1945.9700,1960.4000,1918.4600,1922.0300,4664940000,1922.0300
2016-01-11,1926.1200,1935.6500,1901.1000,1923.6700,4607290000,1923.6700
2016-01-12,1927.8300,1947.3800,1914.3500,1938.6801,4887260000,1938.6801
2016-01-13,1940.3400,1950.3300,1886.4100,1890.2800,5087030000,1890.2800
2016-01-14,1891.6801,1934.4700,1878.9301,1921.8400,5241110000,1921.8400
2016-01-15,1916.6801,1916.6801,1857.8300,1880.3300,5468460000,1880.3300
2016-01-19,1888.6600,1901.4399,1864.6000,1881.3300,4928350000,1881.3300
2016-01-20,1876.1801,1876.1801,1812.2900,1859.3300,6416070000,1859.3300
2016-01-21,1861.4600,1889.8500,1848.9800,1868.9900,5078810000,1868.9900
2016-01-22,1877.4000,1908.8500,1877.4000,1906.9000,4901760000,1906.9000
2016-01-25,1906.2800,1906.2800,1875.9700,1877.0800,4401380000,1877.0800
2016-01-26,1878.7900,1906.7300,1878.7900,1903.6300,4357940000,1903.6300
2016-01-27,1902.5200,1916.9900,1872.7000,1882.9500,4754040000,1882.9500
2016-01-28,1885.2200,1902.9600,1873.6500,1893.3600,4693010000,1893.3600
2016-01-29,1894.0000,1940.2400,1894.0000,1940.2400,5497570000,1940.2400
2016-02-01,1936.9399,1947.2000,1920.3000,1939.3800,4322530000,1939.3800
2016-02-02,1935.2600,1935.2600,1897.2900,1903.0300,4463190000,1903.0300
2016-02-03,1907.0699,1918.0100,1872.2300,1912.5300,5172950000,1912.5300
2016-02-04,1911.6700,1927.3500,1900.5200,1915.4500,5193320000,1915.4500
2016-02-05,1913.0699,1913.0699,1872.6500,1880.0500,4929940000,1880.0500
2016-02-08,1873.2500,1873.2500,1828.4600,1853.4399,5636460000,1853.4399
2016-02-09,1848.4600,1868.2500,1834.9399,1852.2100,5183220000,1852.2100
2016-02-10,1857.1000,1881.6000,1850.3199,1851.8600,4471170000,1851.8600
2016-02-11,1847.0000,1847.0000,1810.1000,1829.0800,5500800000,1829.0800
2016-02-12,1833.4000,1864.7800,1833.4000,1864.7800,4696920000,1864.7800
2016-02-16,1871.4399,1895.7700,1871.4399,1895.5800,4570670000,1895.5800
2016-02-17,1898.8000,1930.6801,1898.8000,1926.8199,5011540000,1926.8199
2016-02-18,1927.5699,1930.0000,1915.0900,1917.8300,4436490000,1917.8300
2016-02-19,1916.7400,1918.7800,1902.1700,1917.7800,4142850000,1917.7800
2016-02-22,1924.4399,1946.7000,1924.4399,1945.5000,4054710000,1945.5000
2016-02-23,1942.3800,1942.3800,1919.4399,1921.2700,3890650000,1921.2700
2016-02-24,1917.5601,1932.0800,1891.0000,1929.8000,4317250000,1929.8000
2016-02-25,1931.8700,1951.8300,1925.4100,1951.7000,4118210000,1951.7000
2016-02-26,1954.9500,1962.9600,1945.7800,1948.0500,4348510000,1948.0500
2016-02-29,1947.1300,1958.2700,1931.8101,1932.2300,4588180000,1932.2300
2016-03-01,1937.0900,1978.3500,1937.0900,1978.3500,4819750000,1978.3500
2016-03-02,1976.6000,1986.5100,1968.8000,1986.4500,4666610000,1986.4500
2016-03-03,1985.6000,1993.6899,1977.3700,1993.4000,5081700000,1993.4000
2016-03-04,1994.0100,2009.1300,1986.7700,1999.9900,6049930000,1999.9900
2016-03-07,1996.1100,2006.1200,1989.3800,2001.7600,4968180000,2001.7600
2016-03-08,1996.8800,1996.8800,1977.4301,1979.2600,4641650000,1979.2600
2016-03-09,1981.4399,1992.6899,1979.8400,1989.2600,4038120000,1989.2600
2016-03-10,1990.9700,2005.0800,1969.2500,1989.5699,4376790000,1989.5699
2016-03-11,1994.7100,2022.3700,1994.7100,2022.1899,4078620000,2022.1899
2016-03-14,2019.2700,2024.5699,2012.0500,2019.6400,3487850000,2019.6400
2016-03-15,2015.2700,2015.9399,2005.2300,2015.9301,3560280000,2015.9301
2016-03-16,2014.2400,2032.0200,2010.0400,2027.2200,4057020000,2027.2200
2016-03-17,2026.9000,2046.2400,2022.1600,2040.5900,4530480000,2040.5900
2016-03-18,2041.1600,2052.3601,2041.1600,2049.5801,6503140000,2049.5801
2016-03-21,2047.8800,2053.9099,2043.1400,2051.6001,3376600000,2051.6001
2016-03-22,2048.6399,2056.6001,2040.5699,2049.8000,3418460000,2049.8000
2016-03-23,2048.5500,2048.5500,2034.8600,2036.7100,3639510000,2036.7100
2016-03-24,2032.4800,2036.0400,2022.4900,2035.9399,3407720000,2035.9399
